cid,cmpdname,cmpdsynonym,mw,mf,polararea,complexity,xlogp,heavycnt,hbonddonor,hbondacc,rotbonds,inchikey,iupacname,meshheadings,annothits,annothitcnt,aids,cidcdate,dois
44259139,Quercetin 3-vicianoside,Quercetin 3-vicianoside|LMPK12112089,596.500,C26H28O16,266.000,993.000,NULL,42,10,16,6,YNMFDPCLPIMRFD-QDINOSLNSA-N,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,5S)-3,4,5-trihydroxy-6-[[(2S,4S,5S)-3,4,5-trihydroxyoxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",NULL,16400,2,NULL,20091116,NULL
44259143,Quercetin 3-galactosyl-(1->6)-glucoside,Quercetin 3-galactosyl-(1-&gt;6)-glucoside|LMPK12112093,626.500,C27H30O17,286.000,1040.000,NULL,44,11,17,7,FDRQPMVGJOQVTL-KWCIEBTJSA-N,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,5S)-3,4,5-trihydroxy-6-[[(2R,4S,5R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",NULL,16400,2,NULL,20091116,NULL
44259151,Quercetin 3-glucoside-7-rhamnoside,Quercetin 3-glucoside-7-rhamnoside|LMPK12112101,610.500,C27H30O16,266.000,1020.000,NULL,43,10,16,6,OTUCXMIQUNROBJ-QHOFJVTBSA-N,"2-(3,4-dihydroxyphenyl)-5-hydroxy-3-[(2S,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-7-[(2S,4S,5R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",NULL,16400,2,NULL,20091116,NULL
44259159,Quercetin 3-(2G-apiosylrutinoside),"CTN-986|Quercetin 3-(2G-apiosylrutinoside)|CHEMBL4205695|DTXSID20658067|LMPK12112110|63947-67-1|Q5014585|2-(3,4-Dihydroxyphenyl)-5,7-dihydroxy-4-oxo-4H-1-benzopyran-3-yl 6-O-(6-deoxy-alpha-L-mannopyranosyl)-2-O-[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]-beta-D-glucopyranoside",742.600,C32H38O20,324.000,1290.000,NULL,52,12,20,9,UPVDFUGORYNXMW-VCKCKQTPSA-N,"3-[(2S,3R,4S,5S,6R)-3-[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-4,5-dihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",NULL,17168,4,NULL,20091116,NULL
44259163,Quercetin 3-(2G-rhamnosylgentiobioside),Quercetin 3-(2G-rhamnosylgentiobioside)|LMPK12112114,772.700,C33H40O21,345.000,1320.000,NULL,54,13,21,9,NRTALHZHXXNSOY-IMSZNPMWSA-N,"2-(3,4-dihydroxyphenyl)-3-[(2S,5S)-4,5-dihydroxy-6-[[(2R,4S,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]-3-[(2S,3S,5R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-5,7-dihydroxychromen-4-one",NULL,16400,2,NULL,20091116,NULL
44259167,Quercetin 3-sophoroside-7-glucoside,Quercetin 3-sophoroside-7-glucoside|LMPK12112118,788.700,C33H40O22,365.000,1340.000,NULL,55,14,22,10,MSUZWPXKWROYDK-OJMLKILZSA-N,"3-[(2S,5S)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5-hydroxy-7-[(2S,4S,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",NULL,16400,2,NULL,20091116,NULL
44259171,Quercetin 3-gentiobioside-7-glucuronide,Quercetin 3-gentiobioside-7-glucuronide|LMPK12112122,802.600,C33H38O23,382.000,1420.000,NULL,56,14,23,10,LCFUXBSUDLBRRL-NXLJQCNDSA-N,"(3S,4S,6S)-6-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-3-[(2S,5S)-3,4,5-trihydroxy-6-[[(2R,4S,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-7-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid",NULL,16400,2,NULL,20091116,NULL
44259179,Quercetin 3-rutinoside-4'-glucoside,Quercetin 3-rutinoside-4'-glucoside|LMPK12112130,772.700,C33H40O21,345.000,1320.000,NULL,54,13,21,9,VLWGTVNAOQPEJO-XVKXQEIQSA-N,"5,7-dihydroxy-2-[3-hydroxy-4-[(2S,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-3-[(2S,5S)-3,4,5-trihydroxy-6-[[(2R,4S,5R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",NULL,16400,2,NULL,20091116,NULL
44259183,Quercetin 3-glucoside-7-glucosyl-(1->4)-rhamnoside,Quercetin 3-glucoside-7-glucosyl-(1-&gt;4)-rhamnoside|LMPK12112134,772.700,C33H40O21,345.000,1320.000,NULL,54,13,21,9,LDJDNEHEXIQBED-KEKQKYHESA-N,"7-[(2S,4R,5R)-3,4-dihydroxy-6-methyl-5-[(2S,4S,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5-hydroxy-3-[(2S,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",NULL,16400,2,NULL,20091116,NULL
44259187,Quercetin 3-(6''-acetylglucoside),Quercetin 3-(6''-acetylglucoside)|LMPK12112138,506.400,C23H22O13,213.000,861.000,NULL,36,7,13,6,IGLUNMMNDNWZOA-CHUITGBKSA-N,"[(2R,3S,6S)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl acetate",NULL,16400,2,NULL,20091116,NULL
44259191,Quercetin 3-(2''-p-coumarylglucoside),Quercetin 3-(2''-p-coumarylglucoside)|LMPK12112142,610.500,C30H26O14,233.000,1090.000,NULL,44,8,14,8,UVCBMXSJQAXKON-JJGGHGTDSA-N,"[(2S,3R,5S)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",NULL,16400,2,NULL,20091116,NULL
44259195,"Quercetin 3-(2''',3''',5'''-triacetyl-alpha-L-arabinofuranosyl)(1->6)-glucoside","Quercetin 3-(2''',3''',5'''-triacetyl-alpha-L-arabinofuranosyl)(1-&gt;6)-glucoside|LMPK12112147",722.600,C32H34O19,284.000,1320.000,NULL,51,7,19,13,SPRJCDJDRBHCDG-WAINSCOPSA-N,"[(2S,3R,5R)-3,4-diacetyloxy-5-[[(3S,6S)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]oxolan-2-yl]methyl acetate",NULL,16400,2,NULL,20091116,NULL
44259199,Quercetin 3-(6''''-p-coumarylsophorotrioside),Quercetin 3-(6''''-p-coumarylsophorotrioside)|LMPK12112151,934.800,C42H46O24,391.000,1690.000,NULL,66,14,24,14,FMSINIOOEFEVRZ-ZVWUNNKDSA-N,"[(3S,5R,6S)-6-[(2S,5R)-2-[(2S,4S,5S)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl (E)-3-(4-hydroxyphenyl)prop-2-enoate",NULL,16400,2,NULL,20091116,NULL
44259203,Quercetin 3-(2'''-p-coumarylsambubioside)-7-glucoside,Quercetin 3-(2'''-p-coumarylsambubioside)-7-glucoside|LMPK12112155,904.800,C41H44O23,371.000,1640.000,NULL,64,13,23,13,VZEXGWGJXZJLPY-KYMIGQRWSA-N,"[(2S,5R)-2-[(2S,4S,5S)-2-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-7-[(2S,5S,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-4,5-dihydroxyoxan-3-yl] (E)-3-(4-hydroxyphenyl)prop-2-enoate",NULL,16400,2,NULL,20091116,NULL
44259211,Quercetin 3-O-beta-(6''-O-E-p-coumaroylglucoside)-7-O-beta-glucoside,Quercetin 3-O-beta-(6''-O-E-p-coumaroylglucoside)-7-O-beta-glucoside|LMPK12112163,772.700,C36H36O19,312.000,1380.000,NULL,55,11,19,11,VASHBWYFPVZWGX-IMYQHGOQSA-N,"[(3S,4S,6S)-6-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-7-[(2S,4S,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl (E)-3-(4-hydroxyphenyl)prop-2-enoate",NULL,16400,2,NULL,20091116,NULL
44259223,Quercetin 7-xyloside,Quercetin 7-xyloside|LMPK12112177,434.300,C20H18O11,186.000,711.000,NULL,31,7,11,3,RRZGGCNIIVPLCJ-ZFXLMXADSA-N,"2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-7-[(2S,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxychromen-4-one",NULL,16400,2,NULL,20091116,NULL
44259227,Quercetin 7-glucuronide,Quercetin 7-glucuronide|LMPK12112181,478.400,C21H18O13,224.000,830.000,NULL,34,8,13,4,JXWGCVLNCGCZRU-RMMKNTHPSA-N,"(3S,4S,6S)-6-[2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-4-oxochromen-7-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid",NULL,16400,2,NULL,20091116,NULL
44259231,Quercetin 3-xylosyl-(1->2)-alpha-L-arabinofuranoside,"Quercetin 3-xylosyl-(1-&gt;2)-alpha-L-arabinofuranoside|LMPK12112186|MCULE-4041868608|NCGC00384958-01!2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5S)-4-hydroxy-5-(hydroxymethyl)-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxolan-2-yl]oxychromen-4-one",566.500,C25H26O15,245.000,945.000,NULL,40,9,15,6,ZUPASDOWHXCIHQ-BNUMRELZSA-N,"2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3-[(2S,3R,4S,5S)-4-hydroxy-5-(hydroxymethyl)-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxolan-2-yl]oxychromen-4-one",NULL,16400,2,NULL,20091116,NULL
44259235,Quercetin 3-xylosyl-(1->2)-rhamnoside,Quercetin 3-xylosyl-(1-&gt;2)-rhamnoside|LMPK12112191,580.500,C26H28O15,245.000,977.000,NULL,41,9,15,5,WRLBRIWXGBKVHQ-BTHNRWAKSA-N,"3-[(2S,3S,5R)-4,5-dihydroxy-6-methyl-3-[(2S,3R,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",NULL,16400,2,NULL,20091116,NULL
44259239,Quercetin 3-alpha-L-arabionopyranoside-7-glucoside,Quercetin 3-alpha-L-arabionopyranoside-7-glucoside|LMPK12112195,596.500,C26H28O16,266.000,993.000,NULL,42,10,16,6,QOTHERNBBVJOEC-QQZCHKMPSA-N,"2-(3,4-dihydroxyphenyl)-5-hydroxy-7-[(2S,4S,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-[(2S,5S)-3,4,5-trihydroxyoxan-2-yl]oxychromen-4-one",NULL,16400,2,NULL,20091116,NULL
44259243,Quercetin 3-rhamnoside-7-glucoside,Quercetin 3-rhamnoside-7-glucoside|LMPK12112199,610.500,C27H30O16,266.000,1020.000,NULL,43,10,16,6,MCTZMXCUYPDYNE-NLRXNYMUSA-N,"2-(3,4-dihydroxyphenyl)-5-hydroxy-7-[(2S,4S,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3-[(2S,3S,5R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one",NULL,16400,2,NULL,20091116,NULL
44259247,Quercetin 7-rutinoside,Quercetin 7-rutinoside|LMPK12112203,610.500,C27H30O16,266.000,1020.000,NULL,43,10,16,6,IVTMALDHFAHOGL-ICNYXEQFSA-N,"2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-7-[(2S,4S,5S)-3,4,5-trihydroxy-6-[[(2R,4S,5R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",NULL,16400,2,NULL,20091116,NULL
44259251,Quercetin 3-glucosyl-(1->6)-glucosyl-(1->4)-rhamnoside,Quercetin 3-glucosyl-(1-&gt;6)-glucosyl-(1-&gt;4)-rhamnoside|LMPK12112207,772.700,C33H40O21,345.000,1320.000,NULL,54,13,21,9,NRLBTXWCRPVKIE-YCIHPEEVSA-N,"3-[(2S,3S,5R)-3,4-dihydroxy-6-methyl-5-[(2S,5S)-3,4,5-trihydroxy-6-[[(2R,4S,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",NULL,16400,2,NULL,20091116,NULL
44259255,Quercetin 3-(3''-acetyl-alpha-L-arabinofuranoside),Quercetin 3-(3''-acetyl-alpha-L-arabinofuranoside)|LMPK12112211,476.400,C22H20O12,192.000,814.000,NULL,34,6,12,6,RCFWRYSPIYCQHE-NZIIXAFUSA-N,"[(2S,3S,4R,5S)-5-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] acetate",NULL,16400,2,NULL,20091116,NULL
44259259,Quercetin 3-(2''-galloylrhamnoside),Quercetin 3-(2''-galloylrhamnoside)|LMPK12112215,600.500,C28H24O15,253.000,1050.000,NULL,43,9,15,6,KTTNFIOZYNBKEY-OPGIVTQFSA-N,"[(2S,3S,5R)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-4,5-dihydroxy-6-methyloxan-3-yl] 3,4,5-trihydroxybenzoate",NULL,16400,2,NULL,20091116,NULL
44259263,Quercetin 3-(6'''-p-coumarylglucosyl) (1->2)-rhamnoside,Quercetin 3- (6'''-p-coumarylglucosyl) (1-&gt;2) -rhamnoside|LMPK12112219,756.700,C36H36O18,292.000,1370.000,NULL,54,10,18,10,LSMKTLJKBSXMMR-VBTJIWHOSA-N,"[(3S,5R,6S)-6-[(2S,3S,5R)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-4,5-dihydroxy-6-methyloxan-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl (E)-3-(4-hydroxyphenyl)prop-2-enoate",NULL,16400,2,NULL,20091116,NULL
44259267,Quercetin 3-(6'''-p-coumarylglucosyl)(1->2)-rhamnoside-7-glucoside,Quercetin 3-(6'''-p-coumarylglucosyl)(1-&gt;2)-rhamnoside-7-glucoside|LMPK12112223,918.800,C42H46O23,371.000,1670.000,NULL,65,13,23,13,SHRUKDVTMUBNTL-BDKISCKSSA-N,"[(3S,5R,6S)-6-[(2S,3S,5R)-2-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-7-[(2S,5S,6S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-3-yl]oxy-4,5-dihydroxy-6-methyloxan-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl (E)-3-(4-hydroxyphenyl)prop-2-enoate",NULL,16400,2,NULL,20091116,NULL
44259271,Quercetin 5-glucuronide,Quercetin 5-glucuronide|LMPK12112227,478.400,C21H18O13,224.000,830.000,NULL,34,8,13,4,QGUWJXBTZOYHDX-RMMKNTHPSA-N,"(3S,4S,6S)-6-[2-(3,4-dihydroxyphenyl)-3,7-dihydroxy-4-oxochromen-5-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid",NULL,16400,2,NULL,20091116,NULL
44259275,Quercetin 3-alpha-L-arabinofuranosyl-(1->2)-glucoside,Quercetin 3-alpha-L-arabinofuranosyl-(1-&gt;2)-glucoside|LMPK12112231,596.500,C26H28O16,266.000,993.000,NULL,42,10,16,7,GPNPEZQRRZCPJF-VCHYSDEKSA-N,"3-[(2S,4S,5S)-3-[(2S,3S,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",NULL,16400,2,NULL,20091116,NULL
44259279,Quercetin 3-glucosyl-(1->3)-galactoside,Quercetin 3-glucosyl-(1-&gt;3)-galactoside|LMPK12112235,626.500,C27H30O17,286.000,1040.000,NULL,44,11,17,7,RAMYMBNTEMMDSX-LGJIECHPSA-N,"3-[(2S,4S,5S)-3,5-dihydroxy-6-(hydroxymethyl)-4-[(2S,4S,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",NULL,16400,2,NULL,20091116,NULL
44259283,Quercetin 3-rhamnosyl-(1->2)-glucosyl-(1->6)-galactoside,Quercetin 3-rhamnosyl-(1-&gt;2)-glucosyl-(1-&gt;6)-galactoside|LMPK12112239,772.700,C33H40O21,345.000,1320.000,NULL,54,13,21,9,HWJGUESNFKJZSW-YDXJBFDXSA-N,"3-[(2S,4S,5S)-6-[[(2R,4S,5S)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3S,5R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",NULL,16400,2,NULL,20091116,NULL
44259287,Quercetin 3-glucosyl-(1->2)-[rhamnosyl-(1->6)-galactoside],Peruvianoside III|Quercetin 3-glucosyl-(1-&gt;2)-[rhamnosyl-(1-&gt;6)-galactoside]|LMPK12112243,772.700,C33H40O21,345.000,1320.000,NULL,54,13,21,9,MNMUPTOJETVJCW-MADLQKIRSA-N,"2-(3,4-dihydroxyphenyl)-3-[(2S,4S,5R)-4,5-dihydroxy-3-[(2S,4S,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-6-[[(2R,3S,5R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-5,7-dihydroxychromen-4-one",NULL,16656,3,NULL,20091116,NULL
44259291,Quercetin 3-glucosyl-(1->2)-galactoside-7-glucoside,Quercetin 3-glucosyl-(1-&gt;2)-galactoside-7-glucoside|LMPK12112247,788.700,C33H40O22,365.000,1340.000,NULL,55,14,22,10,MSUZWPXKWROYDK-CHEBQEGVSA-N,"3-[(2S,4S,5R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,4S,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5-hydroxy-7-[(2S,4S,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",NULL,16400,2,NULL,20091116,NULL
44259295,Quercetin 3-xylosyl-(1->3)-rhanosyl-(1->6)-[apiosyl-(1->2)-galactoside],Quercetin 3-xylosyl-(1-&gt;3)-rhanosyl-(1-&gt;6)-[apiosyl-(1-&gt;2)-galactoside]|LMPK12112251,874.700,C37H46O24,383.000,1540.000,NULL,61,14,24,11,DJANCFXQRLPCSH-SIATYDSFSA-N,"3-[(2S,4S,5S)-3-[(2S,3S)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-6-[[(2R,3S,5S)-3,5-dihydroxy-6-methyl-4-[(2S,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxymethyl]-4,5-dihydroxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one",NULL,16400,2,NULL,20091116,NULL
44259299,Quercetin 3-(4''-malonylrhamnoside),Quercetin 3-(4''-malonylrhamnoside)|LMPK12112255,534.400,C24H22O14,230.000,950.000,NULL,38,7,14,7,QDSMZEFEPNUCQR-URWHHGKDSA-N,"3-[(3R,5S,6S)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-4,5-dihydroxy-2-methyloxan-3-yl]oxy-3-oxopropanoic acid",NULL,16400,2,NULL,20091116,NULL
44259303,Quercetin 3-(2'''-feruloylsophoroside),Quercetin 3-(2'''-feruloylsophoroside)|LMPK12112259,802.700,C37H38O20,321.000,1440.000,NULL,57,11,20,12,BYEFUYPJCOTACA-VSHMEPSUSA-N,"[(2S,4S,5S)-2-[(2S,4S,5S)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] (E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",NULL,16400,2,NULL,20091116,NULL
44259307,"Quercetin 3-(3'',4''-diacetylrhamnosyl)-(1->6)-glucoside","Quercetin 3-(3'',4''-diacetylrhamnosyl)-(1-&gt;6)-glucoside|LMPK12112263",694.600,C31H34O18,278.000,1240.000,NULL,49,8,18,10,OILJXSBGQQNYAQ-KMCGAWEASA-N,"[(3S,5S,6R)-4-acetyloxy-6-[[(3S,4S,6S)-6-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methoxy]-5-hydroxy-2-methyloxan-3-yl] acetate",NULL,16400,2,NULL,20091116,NULL
44259311,Quercetin 3-(6''-(E)-p-coumaroylsophoroside)-7-rhamnoside,Quercetin 3-(6''-(E)-p-coumaroylsophoroside)-7-rhamnoside|LMPK12112267,918.800,C42H46O23,371.000,1670.000,NULL,65,13,23,13,YYBUGTDXSVDSBB-KEJUPEAOSA-N,"[(3S,4S,6S)-6-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-7-[(2S,3S,5R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-3-yl]oxy-3,4-dihydroxy-5-[(2S,4S,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]methyl (E)-3-(4-hydroxyphenyl)prop-2-enoate",NULL,16656,3,NULL,20091116,NULL
44259315,Quercetin 3-[(6''-feruloylglucosyl)-(1->2)-beta-arabinopyranoside]-7-glucoside,Quercetin 3-[(6''-feruloylglucosyl)-(1-&gt;2)-beta-arabinopyranoside]-7-glucoside|LMPK12112271,934.800,C42H46O24,380.000,1700.000,NULL,66,13,24,14,FRAGXEORXUIKAD-DFFJKBEXSA-N,"[(3S,4S,6S)-6-[(2R,3S,5S)-2-[2-(3,4-dihydroxyphenyl)-5-hydroxy-4-oxo-7-[(2S,4S,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-3-yl]oxy-4,5-dihydroxyoxan-3-yl]oxy-3,4,5-trihydroxyoxan-2-yl]methyl (E)-3-(4-hydroxy-3-methoxyphenyl)prop-2-enoate",NULL,16400,2,NULL,20091116,NULL
44259323,Quercetin 3-rhamnoside-3'-sulfate,Quercetin 3-rhamnoside-3'-sulfate|LMPK12112279,528.400,C21H20O14S,238.000,962.000,NULL,36,7,14,5,AFTZRPOSTUJNEO-KNPIPFGMSA-N,"[5-[5,7-dihydroxy-4-oxo-3-[(2S,3S,5R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-2-yl]-2-hydroxyphenyl] hydrogen sulfate",NULL,16400,2,NULL,20091116,NULL
44259327,Quercetin 3'-isobutyrate,Quercetin 3'-isobutyrate|LMPK12112301,372.300,C19H16O8,134.000,627.000,2.700,27,4,8,4,CDEJOLJALIACLC-UHFFFAOYSA-N,"[2-hydroxy-5-(3,5,7-trihydroxy-4-oxochromen-2-yl)phenyl] 2-methylpropanoate",NULL,16400,2,NULL,20091116,NULL
44259599,Quercetin 7-methyl ether 3-gentiobioside,Quercetin 7-methyl ether 3-gentiobioside|Rhamnetin -gentiobioside|LMPK12112620,640.500,C28H32O17,275.000,1060.000,NULL,45,10,17,8,VVNAVFMRGMPHSJ-LRWCJWFNSA-N,"2-(3,4-dihydroxyphenyl)-5-hydroxy-7-methoxy-3-[(2S,4S,5S)-3,4,5-trihydroxy-6-[[(2R,4S,5S)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",NULL,16400,2,NULL,20091116,NULL
44259647,"Quercetin 3,7-dimethyl ether 4'-sulfate","Quercetin 3,7-dimethyl ether 4'-sulfate|LMPK12112676",410.400,C17H14O10S,157.000,727.000,NULL,28,3,10,5,OEKCUNHKAUIGEO-UHFFFAOYSA-N,"[2-hydroxy-4-(5-hydroxy-3,7-dimethoxy-4-oxochromen-2-yl)phenyl] hydrogen sulfate",NULL,16400,2,NULL,20091116,NULL
44259659,Quercetin 3-methyl ether 7-galactoside,Quercetin 3-methyl ether 7-galactoside|LMPK12112701,478.400,C22H22O12,196.000,773.000,NULL,34,7,12,5,LKXBGSZMRNJAST-XZJFLLRHSA-N,"2-(3,4-dihydroxyphenyl)-5-hydroxy-3-methoxy-7-[(2S,4S,5R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one",NULL,16400,2,NULL,20091116,NULL
44259663,Quercetin 3-methyl ether 3'-xyloside,Quercetin 3-methyl ether 3'-xyloside|LMPK12112705,448.400,C21H20O11,175.000,727.000,NULL,32,6,11,4,ASKKBGQVSVTIAW-BGZCDXNUSA-N,"5,7-dihydroxy-2-[4-hydroxy-3-[(2S,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyphenyl]-3-methoxychromen-4-one",NULL,16400,2,NULL,20091116,NULL
44259683,"Quercetin 3,3'-dimethyl ether 7-rutinoside","Quercetin 3,3'-dimethyl ether 7-rutinoside|LMPK12112736",638.600,C29H34O16,244.000,1060.000,NULL,45,8,16,8,XRBZVEJYLXCQTD-BJSWEDKBSA-N,"5-hydroxy-2-(4-hydroxy-3-methoxyphenyl)-3-methoxy-7-[(2S,4S,5S)-3,4,5-trihydroxy-6-[[(2R,3S,5R)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one",NULL,16400,2,NULL,20091116,NULL
